"id","precio"
11362,430
11363,430
11364,430
11365,430
11366,430
11367,430
11368,430
11369,430
11370,430
11371,430
11372,430
11373,435
11374,435
11375,435
11376,435
11377,435
11378,435
11379,435
11380,435
11381,435
11382,435
11383,435
11384,435
11385,435
11386,435
11387,435
11388,435
11389,435
11390,435
11391,435
11392,435
11393,435
11394,435
11395,435
11396,435
11397,435
11398,435
11399,435
11400,435
11401,435
11402,435
11403,435
11404,435
11405,435
11406,435
11407,435
11408,435
11409,435
11410,435
11411,435
11412,435
11413,435
11414,435
11415,435
11416,435
11417,435
11418,435
11419,435
11420,435
11421,435
11422,435
11423,435
11424,435
11425,435
11426,435
11427,435
11428,435
11429,435
11430,435
11431,435
11432,435
11433,435
11434,435
11435,435
11436,435
11437,435
11438,435
11439,435
11440,435
11441,435
11442,435
11443,435
11444,435
11445,435
11446,435
11447,435
11448,435
11449,435
11450,435
11451,435
11452,435
11453,435
11454,435
11455,435
11456,435
11457,435
11458,435
11459,435
11460,435
11461,435
11462,435
11463,435
11464,435
11465,435
11466,435
11467,435
11468,435
11469,435
11470,435
11471,435
11472,435
11473,435
11474,435
11475,435
11476,435
11477,435
11478,435
11479,435
11480,435
11481,435
11482,435
11483,435
11484,435
11485,435
11486,435
11487,435
11488,435
11489,435
11490,435
11491,435
11492,435
11493,435
11494,435
11495,435
11496,435
11497,435
11498,435
11499,435
11500,435
11501,435
11502,435
11503,435
11504,435
11505,435
11506,435
11507,435
11508,435
11509,435
11510,435
11511,435
11512,435
11513,435
11514,435
11515,435
11516,435
11517,435
11518,435
11519,435
11520,435
11521,435
11522,435
11523,435
11524,435
11525,435
11526,435
11527,435
11528,435
11529,435
11530,435
11531,435
11532,437
11533,437
11534,437
11535,437
11536,437
11537,437
11538,437
11539,437
11540,437
11541,437
11542,437
11543,437
11544,437
11545,437
11546,437
11547,437
11548,437
11549,437
11550,437
11551,437
11552,437
11553,437
11554,437
11555,437
11556,437
11557,437
11558,437
11559,437
11560,437
11561,437
11562,437
11563,437
11564,437
11565,437
11566,437
11567,437
11568,437
11569,437
11570,437
11571,437
11572,437
11573,437
11574,437
11575,437
11576,437
11577,437
11578,437
11579,437
11580,437
11581,437
11582,437
11583,437
11584,437
11585,437
11586,437
11587,437
11588,437
11589,437
11590,437
11591,437
11592,437
11593,437
11594,437
11595,437
11596,437
11597,437
11598,437
11599,437
11600,437
11601,437
11602,437
11603,437
11604,437
11605,437
11606,437
11607,437
11608,437
11609,437
11610,437
11611,437
11612,437
11613,437
11614,437
11615,437
11616,437
11617,437
11618,437
11619,437
11620,437
11621,437
11622,437
11623,437
11624,437
11625,437
11626,437
11627,437
11628,437
11629,437
11630,437
11631,437
11632,437
11633,437
11634,437
11635,437
11636,437
11637,437
11638,437
11639,437
11640,437
11641,437
11642,437
11643,437
11644,437
11645,437
11646,437
11647,437
11648,437
11649,437
11650,437
11651,437
11652,437
11653,437
11654,437
11655,437
11656,437
11657,437
11658,437
11659,437
11660,437
11661,437
11662,437
11663,437
11664,437
11665,437
11666,437
11667,437
11668,437
11669,437
11670,437
11671,437
11672,437
11673,437
11674,437
11675,437
11676,437
11677,437
11678,437
11679,437
11680,437
11681,437
11682,437
11683,437
11684,437
11685,437
11686,437
11687,437
11688,437
11689,437
11690,437
11691,437
11692,437
11693,437
11694,437
11695,437
11696,437
11697,437
11698,437
11699,437
11700,437
11701,437
11702,437
11703,437
11704,437
11705,437
11706,437
11707,437
11708,437
11709,437
11710,437
11711,437
11712,437
11713,437
11714,438
11715,438
11716,438
11717,438
11718,438
11719,438
11720,438
11721,438
11722,438
11723,438
11724,438
11725,438
11726,438
11727,438
11728,438
11729,438
11730,438
11731,438
11732,438
11733,438
11734,438
11735,438
11736,438
11737,438
11738,438
11739,438
11740,438
11741,438
11742,438
11743,438
11744,438
11745,438
11746,438
11747,438
11748,438
11749,438
11750,438
11751,438
11752,438
11753,438
11754,438
11755,438
11756,438
11757,438
11758,438
11759,438
11760,438
11761,438
11762,438
11763,438
11764,438
11765,438
11766,438
11767,438
11768,438
11769,438
11770,438
11771,438
11772,438
11773,438
11774,438
11775,438
11776,438
11777,438
11778,438
11779,438
11780,438
11781,438
11782,438
11783,438
11784,438
11785,438
11786,438
11787,438
11788,438
11789,438
11790,438
11791,438
11792,438
11793,438
11794,438
11795,438
11796,438
11797,438
11798,438
11799,438
11800,438
11801,438
11802,438
11803,438
11804,438
11805,438
11806,438
11807,438
11808,438
11809,438
11810,438
11811,438
11812,438
11813,438
11814,438
11815,438
11816,438
11817,438
11818,438
11819,438
11820,438
11821,438
11822,438
11823,438
11824,438
11825,438
11826,438
11827,438
11828,438
11829,438
11830,438
11831,438
11832,438
11833,438
11834,438
11835,438
11836,438
11837,438
11838,438
11839,438
11840,438
11841,438
11842,438
11843,438
11844,438
11845,438
11846,438
11847,438
11848,438
11849,438
11850,438
11851,438
11852,438
11853,438
11854,438
11855,438
11856,438
11857,438
11858,438
11859,438
11860,438
11861,438
11862,438
11863,438
11864,438
11865,438
11866,438
11867,438
11868,438
11869,438
11870,438
11871,438
11872,438
11873,438
11874,438
11875,438
11876,438
11877,438
11878,438
11879,438
11880,438
11881,438
11882,438
11883,438
11884,438
11885,438
11886,438
11887,438
11888,438
11889,438
11890,438
11891,438
11892,438
11893,438
11894,438
11895,438
11896,438
11897,438
11898,442
11899,442
11900,442
11901,442
11902,442
11903,442
11904,442
11905,442
11906,442
11907,442
11908,442
11909,442
11910,442
11911,442
11912,442
11913,442
11914,442
11915,442
11916,442
11917,442
11918,442
11919,442
11920,442
11921,442
11922,442
11923,442
11924,442
11925,442
11926,442
11927,442
11928,442
11929,442
11930,442
11931,442
11932,442
11933,442
11934,442
11935,442
11936,442
11937,442
11938,442
11939,442
11940,442
11941,442
11942,442
11943,442
11944,442
11945,442
11946,442
11947,442
11948,442
11949,442
11950,442
11951,442
11952,442
11953,442
11954,442
11955,442
11956,442
11957,442
11958,442
11959,442
11960,442
11961,442
11962,442
11963,442
11964,442
11965,442
11966,442
11967,442
11968,442
11969,442
11970,442
11971,442
11972,442
11973,442
11974,442
11975,442
11976,442
11977,442
11978,442
11979,442
11980,442
11981,442
11982,442
11983,442
11984,442
11985,442
11986,442
11987,442
11988,442
11989,442
11990,442
11991,442
11992,442
11993,442
11994,442
11995,442
11996,442
11997,442
11998,442
11999,442
12000,442
12001,442
12002,442
12003,442
12004,442
12005,442
12006,442
12007,442
12008,442
12009,442
12010,442
12011,442
12012,442
12013,442
12014,442
12015,442
12016,442
12017,442
12018,442
12019,442
12020,442
12021,442
12022,442
12023,442
12024,442
12025,442
12026,442
12027,442
12028,442
12029,442
12030,442
12031,442
12032,442
12033,442
12034,442
12035,442
12036,442
12037,442
12038,454
12039,454
12040,454
12041,454
12042,454
12043,454
12044,454
12045,454
12046,454
12047,454
12048,454
12049,454
12050,454
12051,454
12052,454
12053,454
12054,454
12055,454
12056,454
12057,454
12058,454
12059,454
12060,454
12061,454
12062,454
12063,454
12064,454
12065,454
12066,454
12067,454
12068,454
12069,454
12070,454
12071,454
12072,454
12073,454
12074,454
12075,454
12076,454
12077,454
12078,454
12079,454
12080,454
12081,454
12082,454
12083,454
12084,454
12085,454
12086,454
12087,454
12088,454
12089,454
12090,454
12091,454
12092,454
12093,454
12094,454
12095,454
12096,454
12097,454
12098,454
12099,454
12100,454
12101,454
12102,454
12103,454
12104,454
12105,454
12106,454
12107,454
12108,454
12109,454
12110,454
12111,454
12112,454
12113,454
12114,454
12115,454
12116,454
12117,454
12118,454
12119,454
12120,454
12121,454
12122,454
12123,454
12124,454
12125,454
12126,454
12127,454
12128,454
12129,454
12130,454
12131,454
12132,454
12133,454
12134,454
12135,454
12136,454
12137,454
12138,454
12139,454
12140,454
12141,454
12142,454
12143,454
12144,454
12145,454
12146,454
12147,454
12148,454
12149,454
12150,454
12151,454
12152,454
12153,454
12154,454
12155,454
12156,454
12157,454
12158,454
12159,454
12160,454
12161,454
12162,454
12163,454
12164,454
12165,454
12166,454
12167,454
12168,454
12169,454
12170,454
12171,454
12172,454
12173,454
12174,454
12175,454
12176,454
12177,454
12178,454
12179,454
12180,454
12181,454
12182,454
12183,454
12184,454
12185,454
12186,454
12187,454
12188,454
12189,454
12190,454
12191,454
12192,454
12193,454
12194,454
12195,454
12196,454
12197,454
12198,454
12199,454
12200,454
12201,454
12202,454
12203,454
12204,454
12205,454
12206,454
12207,454
12208,454
12209,456
12210,456
12211,456
12212,456
12213,456
12214,456
12215,456
12216,456
12217,456
12218,456
12219,456
12220,456
12221,456
12222,456
12223,456
12224,456
12225,456
12226,456
12227,456
12228,456
12229,456
12230,456
12231,456
12232,456
12233,456
12234,456
12235,456
12236,456
12237,456
12238,456
12239,456
12240,456
12241,456
12242,456
12243,456
12244,456
12245,456
12246,456
12247,456
12248,456
12249,456
12250,456
12251,456
12252,456
12253,456
12254,456
12255,456
12256,456
12257,456
12258,456
12259,456
12260,456
12261,456
12262,456
12263,456
12264,456
12265,456
12266,456
12267,456
12268,456
12269,456
12270,456
12271,456
12272,456
12273,456
12274,456
12275,456
12276,456
12277,456
12278,456
12279,456
12280,456
12281,456
12282,456
12283,456
12284,456
12285,456
12286,456
12287,456
12288,456
12289,456
12290,456
12291,456
12292,456
12293,456
12294,456
12295,456
12296,456
12297,456
12298,456
12299,456
12300,456
12301,456
12302,456
12303,456
12304,456
12305,456
12306,456
12307,456
12308,456
12309,456
12310,456
12311,456
12312,456
12313,456
12314,456
12315,456
12316,456
12317,456
12318,456
12319,456
12320,456
12321,456
12322,456
12323,456
12324,456
12325,456
12326,456
12327,456
12328,456
12329,456
12330,456
12331,456
12332,456
12333,456
12334,456
12335,456
12336,456
12337,456
12338,456
12339,456
12340,456
12341,456
12342,456
12343,456
12344,456
12345,456
12346,456
12347,456
12348,456
12349,456
12350,456
12351,456
12352,456
12353,456
12354,456
12355,456
12356,456
12357,456
12358,456
12359,456
12360,456
12361,456
12362,456
12363,456
12364,456
12365,456
12366,456
12367,456
12368,456
12369,456
12370,456
12371,456
12372,456
12373,456
12374,456
12375,456
12376,456
12377,456
12378,456
12379,456
12380,456
12381,456
12382,456
12383,456
12384,456
12385,456
12386,456
12387,456
12388,456
12389,456
12390,456
12391,456
12392,456
12393,456
12394,456
12395,456
12396,456
12397,456
12398,456
12399,456
12400,456
12401,456
12402,456
12403,456
12404,456
12405,456
12406,456
12407,456
12408,456
12409,456
12410,456
12411,456
12412,456
12413,456
12414,456
12415,456
12416,456
12417,456
12418,456
12419,456
12420,456
12421,456
12422,456
12423,456
12424,456
12425,456
12426,456
12427,456
12428,456
12429,456
12430,456
12431,456
12432,456
12433,456
12434,456
12435,456
12436,456
12437,456
12438,456
12439,456
12440,456
12441,456
12442,456
12443,456
12444,456
12445,456
12446,456
12447,456
12448,456
12449,456
12450,456
12451,456
12452,456
12453,456
12454,456
12455,456
12456,456
12457,456
12458,456
12459,456
12460,456
12461,456
12462,456
12463,456
12464,456
12465,456
12466,456
12467,456
12468,456
12469,456
12470,456
12471,456
12472,456
12473,456
12474,456
12475,456
12476,456
12477,456
12478,456
12479,456
12480,456
12481,456
12482,456
12483,456
12484,456
12485,456
12486,456
12487,456
12488,456
12489,456
12490,456
12491,456
12492,456
12493,456
12494,456
12495,456
12496,456
12497,456
12498,456
12499,456
12500,456
12501,456
12502,456
12503,456
12504,456
12505,456
12506,456
12507,456
12508,456
12509,456
12510,456
12511,456
12512,456
12513,456
12514,456
12515,456
12516,456
12517,456
12518,456
12519,456
12520,456
12521,456
12522,456
12523,456
12524,456
12525,456
12526,456
12527,456
12528,456
12529,456
12530,456
12531,456
12532,456
12533,456
12534,456
12535,456
12536,456
12537,456
12538,456
12539,456
12540,456
12541,456
12542,456
12543,456
12544,456
12545,456
12546,456
12547,456
12548,456
12549,456
12550,456
12551,456
12552,456
12553,456
12554,456
12555,456
12556,456
12557,456
12558,456
12559,456
12560,456
12561,456
12562,456
12563,456
12564,456
12565,456
12566,456
12567,456
12568,456
12569,456
12570,456
12571,456
12572,456
12573,456
12574,456
12575,456
12576,456
12577,456
12578,456
12579,456
12580,456
12581,456
12582,456
12583,456
12584,456
12585,456
12586,456
12587,456
12588,456
12589,456
12590,456
12591,456
12592,456
12593,456
12594,456
12595,456
12596,456
12597,456
12598,456
12599,456
12600,456
12601,456
12602,456
12603,456
12604,456
12605,456
12606,456
12607,456
12608,456
12609,456
12610,456
12611,456
12612,456
12613,456
12614,456
12615,456
12616,456
12617,456
12618,456
12619,456
12620,456
12621,456
12622,456
12623,456
12624,456
12625,456
12626,456
12627,456
12628,456
12629,456
12630,456
12631,456
12632,456
12633,456
12634,456
12635,456
12636,456
12637,456
12638,456
12639,456
12640,456
12641,456
12642,456
12643,456
12644,456
12645,456
12646,456
12647,456
12648,456
12649,456
12650,456
12651,456
12652,456
12653,456
12654,456
12655,456
12656,456
12657,456
12658,456
12659,456
12660,456
12661,456
12662,456
12663,456
12664,456
12665,456
12666,456
12667,456
12668,456
12669,456
12670,456
12671,456
12672,456
12673,456
12674,456
12675,456
12676,456
12677,456
12678,456
12679,456
12680,456
12681,456
12682,456
12683,456
12684,456
12685,456
12686,456
12687,456
12688,456
12689,456
12690,456
12691,456
12692,456
12693,456
12694,456
12695,456
12696,456
12697,456
12698,456
12699,456
12700,456
12701,456
12702,456
12703,456
12704,456
12705,456
12706,456
12707,456
12708,456
12709,456
12710,456
12711,456
12712,456
12713,456
12714,456
12715,456
12716,456
12717,456
12718,456
12719,456
12720,456
12721,456
12722,456
12723,456
12724,456
12725,456
12726,456
12727,456
12728,456
12729,456
12730,456
12731,456
12732,456
12733,456
12734,456
12735,456
12736,456
12737,456
12738,456
12739,456
12740,458
12741,458
12742,458
12743,458
12744,458
12745,458
12746,458
12747,458
12748,458
12749,458
12750,458
12751,458
12752,458
12753,458
12754,458
12755,458
12756,458
12757,458
12758,458
12759,458
12760,458
12761,458
12762,458
12763,458
12764,458
12765,458
12766,458
12767,458
12768,458
12769,458
12770,458
12771,458
12772,458
12773,458
12774,458
12775,458
12776,458
12777,458
12778,458
12779,458
12780,458
12781,458
12782,458
12783,458
12784,458
12785,458
12786,458
12787,458
12788,458
12789,458
12790,458
12791,458
12792,458
12793,458
12794,458
12795,458
12796,458
12797,458
12798,458
12799,458
12800,458
12801,458
12802,458
12803,458
12804,458
12805,458
12806,458
12807,458
12808,458
12809,458
12810,458
12811,458
12812,458
12813,458
12814,458
12815,458
12816,458
12817,458
12818,458
12819,458
12820,458
12821,458
12822,458
12823,458
12824,458
12825,458
12826,458
12827,458
12828,458
12829,458
12830,458
12831,458
12832,458
12833,458
12834,458
12835,458
12836,458
12837,458
12838,458
12839,458
12840,458
12841,458
12842,458
12843,458
12844,458
12845,458
12846,458
12847,458
12848,458
12849,458
12850,458
12851,458
12852,458
12853,458
12854,458
12855,458
12856,458
12857,458
12858,458
12859,458
12860,458
12861,458
12862,458
12863,458
12864,458
12865,458
12866,458
12867,458
12868,458
12869,458
12870,458
12871,458
12872,458
12873,458
12874,458
12875,458
12876,458
12877,458
12878,458
12879,458
12880,458
12881,458
12882,458
12883,458
12884,458
12885,458
12886,458
12887,458
12888,458
12889,458
12890,458
12891,458
12892,458
12893,458
12894,458
12895,458
12896,458
12897,458
12898,458
12899,458
12900,458
12901,458
12902,458
12903,458
12904,458
12905,458
12906,458
12907,458
12908,458
12909,461
12910,461
12911,461
12912,461
12913,461
12914,461
12915,461
12916,461
12917,461
12918,461
12919,461
12920,461
12921,461
12922,461
12923,461
12924,461
12925,461
12926,461
12927,461
12928,461
12929,461
12930,461
12931,461
12932,461
12933,461
12934,461
12935,461
12936,461
12937,461
12938,461
12939,461
12940,461
12941,461
12942,461
12943,461
12944,461
12945,461
12946,461
12947,461
12948,461
12949,461
12950,461
12951,461
12952,461
12953,461
12954,461
12955,461
12956,461
12957,461
12958,461
12959,461
12960,461
12961,461
12962,461
12963,461
12964,461
12965,461
12966,461
12967,461
12968,461
12969,461
12970,461
12971,461
12972,461
12973,461
12974,461
12975,461
12976,461
12977,461
12978,461
12979,461
12980,461
12981,461
12982,461
12983,461
12984,461
12985,461
12986,461
12987,461
12988,461
12989,461
12990,461
12991,461
12992,461
12993,461
12994,461
12995,461
12996,461
12997,461
12998,461
12999,461
13000,461
13001,461
13002,461
13003,461
13004,461
13005,461
13006,461
13007,461
13008,461
13009,461
13010,461
13011,461
13012,461
13013,461
13014,461
13015,461
13016,461
13017,461
13018,461
13019,461
13020,461
13021,461
13022,461
13023,461
13024,461
13025,461
13026,461
13027,461
13028,461
13029,461
13030,461
13031,461
13032,461
13033,461
13034,461
13035,461
13036,461
13037,461
13038,461
13039,461
13040,480
13041,480
13042,480
13043,480
13044,480
13045,480
13046,480
13047,480
13048,480
13049,480
13050,480
13051,480
13052,480
13053,480
13054,480
13055,480
13056,480
13057,480
13058,480
13059,480
13060,480
13061,480
13062,480
13063,480
13064,480
13065,480
13066,480
13067,480
13068,480
13069,480
13070,480
13071,480
13072,480
13073,480
13074,480
13075,480
13076,480
13077,480
13078,480
13079,480
13080,480
13081,480
13082,480
13083,480
13084,480
13085,480
13086,480
13087,480
13088,480
13089,480
13090,480
13091,480
13092,480
13093,480
13094,480
13095,480
13096,480
13097,480
13098,480
13099,480
13100,480
13101,480
13102,480
13103,480
13104,480
13105,480
13106,480
13107,480
13108,480
13109,480
13110,480
13111,480
13112,480
13113,480
13114,480
13115,480
13116,480
13117,480
13118,480
13119,480
13120,480
13121,480
13122,480
13123,480
13124,480
13125,480
13126,480
13127,480
13128,480
13129,480
13130,480
13131,480
13132,480
13133,480
13134,480
13135,480
13136,480
13137,480
13138,480
13139,480
13140,480
13141,480
13142,480
13143,480
13144,480
13145,480
13146,480
13147,480
13148,480
13149,480
13150,480
13151,480
13152,480
13153,480
13154,480
13155,480
13156,480
13157,480
13158,480
13159,480
13160,480
13161,480
13162,480
13163,480
13164,480
13165,480
13166,480
13167,480
13168,480
13169,480
13170,480
13171,480
13172,480
13173,480
13174,480
13175,480
13176,480
13177,480
13178,480
13179,480
13180,480
13181,480
13182,481
13183,481
13184,481
13185,481
13186,481
13187,481
13188,481
13189,481
13190,481
13191,481
13192,481
13193,481
13194,481
13195,481
13196,481
13197,481
13198,481
13199,481
13200,481
13201,481
13202,481
13203,481
13204,481
13205,481
13206,481
13207,481
13208,481
13209,481
13210,481
13211,481
13212,481
13213,481
13214,481
13215,481
13216,481
13217,481
13218,481
13219,481
13220,481
13221,481
13222,481
13223,481
13224,481
13225,481
13226,481
13227,481
13228,481
13229,481
13230,481
13231,481
13232,481
13233,481
13234,481
13235,481
13236,481
13237,481
13238,481
13239,481
13240,481
13241,481
13242,481
13243,481
13244,481
13245,481
13246,481
13247,481
13248,481
13249,481
13250,481
13251,481
13252,481
13253,481
13254,481
13255,481
13256,481
13257,481
13258,481
13259,481
13260,481
13261,481
13262,481
13263,481
13264,481
13265,481
13266,481
13267,481
13268,481
13269,481
13270,481
13271,481
13272,481
13273,481
13274,481
13275,481
13276,481
13277,481
13278,481
13279,481
13280,481
13281,481
13282,481
13283,481
13284,481
13285,481
13286,481
13287,481
13288,481
13289,481
13290,481
13291,481
13292,481
13293,481
13294,481
13295,481
13296,481
13297,481
13298,481
13299,481
13300,481
13301,481
13302,481
13303,481
13304,481
13305,481
13306,481
13307,481
13308,481
13309,481
13310,481
13311,481
13312,481
13313,481
13314,481
13315,481
13316,481
13317,481
13318,481
13319,481
13320,481
13321,483
13322,483
13323,483
13324,483
13325,483
13326,483
13327,483
13328,483
13329,483
13330,483
13331,483
13332,483
13333,483
13334,483
13335,483
13336,483
13337,483
13338,483
13339,483
13340,483
13341,483
13342,483
13343,483
13344,483
13345,483
13346,483
13347,483
13348,483
13349,483
13350,483
13351,483
13352,483
13353,483
13354,483
13355,483
13356,483
13357,483
13358,483
13359,483
13360,483
13361,483
13362,483
13363,483
13364,483
13365,483
13366,483
13367,483
13368,483
13369,483
13370,483
13371,483
13372,483
13373,483
13374,483
13375,483
13376,483
13377,483
13378,483
13379,483
13380,483
13381,483
13382,483
13383,483
13384,483
13385,483
13386,483
13387,483
13388,483
13389,483
13390,483
13391,483
13392,483
13393,483
13394,483
13395,483
13396,483
13397,483
13398,483
13399,483
13400,483
13401,483
13402,483
13403,483
13404,483
13405,483
13406,483
13407,483
13408,483
13409,483
13410,483
13411,483
13412,483
13413,483
13414,483
13415,483
13416,483
13417,483
13418,483
13419,483
13420,483
13421,483
13422,483
13423,483
13424,483
13425,483
13426,483
13427,483
13428,483
13429,483
13430,483
13431,483
13432,483
13433,483
13434,483
13435,483
13436,483
13437,483
13438,483
13439,483
13440,483
13441,483
13442,483
13443,483
13444,483
13445,483
13446,483
13447,483
13448,483
13449,483
13450,483
13451,483
13452,483
13453,483
13454,483
13455,483
13456,483
13457,483
13458,483
13459,483
13460,483
13461,483
13462,483
13463,483
13464,483
13465,483
13466,483
13467,483
13468,483
13469,483
13470,483
13471,483
13472,483
13473,483
13474,483
13475,483
13476,483
13477,483
13478,483
13479,483
13480,483
13481,483
13482,483
13483,483
13484,483
13485,483
13486,483
13487,483
13488,483
13489,483
13490,483
13491,483
13492,483
13493,483
13494,483
13495,483
13496,483
13497,483
13498,483
13499,483
13500,483
13501,483
13502,483
13503,483
13504,483
13505,485
13506,485
13507,485
13508,485
13509,485
13510,485
13511,485
13512,485
13513,485
13514,485
13515,485
13516,485
13517,485
13518,485
13519,485
13520,485
13521,485
13522,485
13523,485
13524,485
13525,485
13526,485
13527,485
13528,485
13529,485
13530,485
13531,485
13532,485
13533,485
13534,485
13535,485
13536,485
13537,485
13538,485
13539,485
13540,485
13541,485
13542,485
13543,485
13544,485
13545,485
13546,485
13547,485
13548,485
13549,485
13550,485
13551,485
13552,485
13553,485
13554,485
13555,485
13556,485
13557,485
13558,485
13559,485
13560,485
13561,485
13562,485
13563,485
13564,485
13565,485
13566,485
13567,485
13568,485
13569,485
13570,485
13571,485
13572,485
13573,485
13574,485
13575,485
13576,485
13577,485
13578,485
13579,485
13580,485
13581,485
13582,485
13583,485
13584,485
13585,485
13586,485
13587,485
13588,485
13589,485
13590,485
13591,485
13592,485
13593,485
13594,485
13595,485
13596,485
13597,485
13598,485
13599,485
13600,485
13601,485
13602,485
13603,485
13604,485
13605,485
13606,485
13607,485
13608,485
13609,485
13610,485
13611,485
13612,485
13613,485
13614,485
13615,485
13616,485
13617,485
13618,485
13619,485
13620,485
13621,485
13622,485
13623,485
13624,485
13625,485
13626,485
13627,485
13628,485
13629,485
13630,485
13631,485
13632,485
13633,485
13634,485
13635,485
13636,485
13637,485
13638,485
13639,485
13640,485
13641,485
13642,485
13643,485
13644,485
13645,485
13646,485
13647,485
13648,485
13649,485
13650,485
13651,485
13652,485
13653,485
13654,485
13655,485
13656,485
13657,485
13658,485
13659,485
13660,486
13661,486
13662,486
13663,486
13664,486
13665,486
13666,486
13667,486
13668,486
13669,486
13670,486
13671,486
13672,486
13673,486
13674,486
13675,486
13676,486
13677,486
13678,486
13679,486
13680,486
13681,486
13682,486
13683,486
13684,486
13685,486
13686,486
13687,486
13688,486
13689,486
13690,486
13691,486
13692,486
13693,486
13694,486
13695,486
13696,486
13697,486
13698,486
13699,486
13700,486
13701,486
13702,486
13703,486
13704,486
13705,486
13706,486
13707,486
13708,486
13709,486
13710,486
13711,486
13712,486
13713,486
13714,486
13715,486
13716,486
13717,486
13718,486
13719,486
13720,486
13721,486
13722,486
13723,486
13724,486
13725,486
13726,486
13727,486
13728,486
13729,486
13730,486
13731,486
13732,486
13733,486
13734,486
13735,486
13736,486
13737,486
13738,486
13739,486
13740,486
13741,486
13742,486
13743,486
13744,486
13745,486
13746,486
13747,486
13748,486
13749,486
13750,486
13751,486
13752,486
13753,486
13754,486
13755,486
13756,486
13757,486
13758,486
13759,486
13760,486
13761,486
13762,486
13763,486
13764,486
13765,486
13766,486
13767,486
13768,486
13769,486
13770,486
13771,486
13772,486
13773,486
13774,486
13775,486
13776,486
13777,486
13778,486
13779,486
13780,486
13781,486
13782,486
13783,486
13784,486
13785,486
13786,486
13787,486
13788,486
13789,486
13790,486
13791,486
13792,486
13793,486
13794,486
13795,486
13796,486
13797,486
13798,486
13799,486
13800,486
13801,486
13802,486
13803,486
13804,486
13805,486
13806,486
13807,486
13808,486
13809,486
13810,486
13811,486
13812,486
13813,486
13814,486
13815,486
13816,486
13817,486
13818,486
13819,486
13820,486
13821,486
13822,486
13823,486
13824,486
13825,486
13826,486
13827,486
13828,486
13829,486
13830,486
13831,486
13832,486
13833,486
13834,486
13835,486
13836,486
13837,486
13838,486
13839,486
13840,486
13841,486
13842,486
13843,498
13844,498
13845,498
13846,498
13847,498
13848,498
13849,498
13850,498
13851,498
13852,498
13853,498
13854,498
13855,498
13856,498
13857,498
13858,498
13859,498
13860,498
13861,498
13862,498
13863,498
13864,498
13865,498
13866,498
13867,498
13868,498
13869,498
13870,498
13871,498
13872,498
13873,498
13874,498
13875,498
13876,498
13877,498
13878,498
13879,498
13880,498
13881,498
13882,498
13883,498
13884,498
13885,498
13886,498
13887,498
13888,498
13889,498
13890,498
13891,498
13892,498
13893,498
13894,498
13895,498
13896,498
13897,498
13898,498
13899,498
13900,498
13901,498
13902,498
13903,498
13904,498
13905,498
13906,498
13907,498
13908,498
13909,498
13910,498
13911,498
13912,498
13913,498
13914,498
13915,498
13916,498
13917,498
13918,498
13919,498
13920,498
13921,498
13922,498
13923,498
13924,498
13925,498
13926,498
13927,498
13928,498
13929,498
13930,498
13931,498
13932,498
13933,498
13934,498
13935,498
13936,498
13937,498
13938,498
13939,498
13940,498
13941,498
13942,498
13943,498
13944,498
13945,498
13946,498
13947,498
13948,498
13949,498
13950,498
13951,498
13952,498
13953,498
13954,498
13955,498
13956,498
13957,498
13958,498
13959,498
13960,498
13961,498
13962,498
13963,498
13964,498
13965,498
13966,498
13967,498
13968,498
13969,498
13970,498
13971,498
13972,498
13973,498
13974,498
13975,498
13976,498
13977,498
13978,498
13979,498
13980,498
13981,498
13982,498
13983,498
13984,498
13985,498
13986,498
13987,498
13988,498
13989,498
13990,498
13991,498
13992,498
13993,498
13994,498
13995,498
13996,498
13997,498
13998,498
13999,498
14000,498
14001,498
14002,498
14003,498
14004,498
14005,498
14006,498
14007,498
14008,498
14009,498
14010,498
14011,498
14012,498
14013,498
14014,498
14015,498
14016,498
14017,498
14018,498
14019,498
14020,498
14021,498
14022,498
14023,498
14024,498
14025,498
14026,498
14027,498
14028,498
14029,498
14030,498
14031,498
14032,498
14033,498
14034,498
14035,498
14036,498
14037,498
14038,498
14039,498
14040,498
14041,498
14042,498
14043,498
14044,498
14045,498
14046,498
14047,498
14048,498
14049,498
14050,498
14051,498
14052,498
14053,498
14054,498
14055,498
14056,498
14057,498
14058,498
14059,498
14060,498
14061,498
14062,498
14063,498
14064,498
14065,498
14066,498
14067,498
14068,498
14069,498
14070,498
14071,498
14072,498
14073,498
14074,498
14075,498
14076,498
14077,498
14078,498
14079,498
14080,498
14081,498
14082,498
14083,498
14084,498
14085,498
14086,498
14087,498
14088,498
14089,498
14090,498
14091,498
14092,498
14093,498
14094,498
14095,498
14096,498
14097,498
14098,498
14099,498
14100,498
14101,498
14102,498
14103,498
14104,498
14105,498
14106,498
14107,498
14108,498
14109,498
14110,498
14111,498
14112,498
14113,498
14114,498
14115,498
14116,498
14117,498
14118,498
14119,498
14120,498
14121,498
14122,498
14123,498
14124,498
14125,498
14126,498
14127,498
14128,498
14129,498
14130,498
14131,498
14132,498
14133,498
14134,498
14135,498
14136,498
14137,498
14138,498
14139,498
14140,498
14141,498
14142,498
14143,498
14144,498
14145,498
14146,498
14147,498
14148,498
14149,498
14150,498
14151,498
14152,498
14153,498
14154,498
14155,498
14156,498
14157,498
14158,498
14159,498
